node_id,latitude,longitude,junction_type,source
1684344771,7.2921986,81.6722881,AA-Other,AA
1684401699,7.2936996,81.6721834,AA-Other,AA
2082247583,7.2912752,81.6724355,AA-Other,AA
1684401661,7.2964679,81.6720213,AA-Other,AA
2082247570,7.3014174,81.670538,AA-Other,AA
1684534472,7.2926939,81.6855587,AA-Other,AA
11715824051,7.2921547,81.6831685,AA-Other,AA
1684534495,7.291701,81.680485,AA-Other,AA
2082247577,7.2911667,81.6783643,AA-Other,AA
1684534497,7.292505,81.6870574,AA-Other,AA
1685409301,7.2654093,81.695605,AA-Other,AA
11715824039,7.2925987,81.6869896,AA-Other,AA
1684534499,7.2940504,81.6926584,AA-Other,AA
1792802761,7.3310807,81.7423221,AA-Other,AA
11715824054,7.2927232,81.6874299,AA-Other,AA
1684534503,7.2918381,81.6818899,AA-Other,AA
1691633509,7.291813,81.6817568,AA-Other,AA
1684534515,7.2927451,81.687055,AA-AA,AA
13876145708,7.2926335,81.6870577,AA-Other,AA
11715824040,7.292754,81.6870024,AA-AA,AA
1685409092,7.2461577,81.7076456,AA-Other,AA
1979513531,7.2520611,81.7079284,AA-Other,AA
13901998344,7.2352679,81.702585,AA-Other,AA
1685488386,7.2278408,81.67304,AA-Other,AA
1877385011,7.129221,81.5703952,AA-Other,AA
1685598193,8.5336296,80.4960381,AA-Other,AA
1981159934,8.5534263,80.4858739,AA-Other,AA
1732790481,8.4562897,80.5110309,AA-Other,AA
1685802576,8.4442556,81.2636061,AA-Other,AA
7051044595,8.5011504,81.1918113,AA-Other,AA
13914032191,8.4442386,81.263759,AA-Other,AA
1685803214,8.3255637,81.3008076,AA-Other,AA
9394245013,8.3256647,81.3006408,AA-Other,AA
3377492839,8.3157988,81.3195126,AA-Other,AA
4911274821,7.8719419,80.6509914,AA-Other,AA
1694691156,6.6822028,80.4010185,AA-Other,AA
5300884107,6.680458,80.4022482,AA-Other,AA
1694695673,6.6802769,80.4073189,AA-Other,AA
5299485480,6.6795057,80.4052269,AA-Other,AA
1708349295,6.6483723,80.7012154,AA-Other,AA
1828234049,6.6504997,80.6991665,AA-Other,AA
1708349377,6.6477365,80.701263,AA-Other,AA
1708349356,6.6533538,80.6982447,AA-Other,AA
4891891444,6.6532855,80.6982177,AA-Other,AA
1708362766,6.6536541,80.6983495,AA-Other,AA
1708349359,6.6531056,80.698135,AA-Other,AA
1828217445,6.6523015,80.6979015,AA-Other,AA
1708349370,6.6471871,80.7013975,AA-Other,AA
4891891342,6.6474037,80.7012839,AA-Other,AA
4851094548,6.6062755,80.6111031,AA-Other,AA
6228139618,6.6475564,80.7013382,AA-Other,AA
1708362825,6.6560887,80.6992636,AA-Other,AA
2077442148,6.6685293,80.7164746,AA-Other,AA
1709997728,6.7196455,80.7856791,AA-Other,AA
1709997745,6.7196664,80.7858832,AA-Other,AA
1712467077,6.7669397,80.8467705,AA-Other,AA
1720491739,6.7602912,81.2470455,AA-Other,AA
2401225758,6.8077497,81.2945086,AA-Other,AA
1720902666,6.2026361,81.1965811,AA-Other,AA
1722823167,6.8073541,81.2978485,AA-Other,AA
1809805397,6.8542113,81.3384753,AA-AA,AA
1723290054,6.4108736,80.7963838,AA-Other,AA
3145257097,6.4107314,80.7965743,AA-Other,AA
4045295806,6.4804503,80.7022871,AA-Other,AA
1723700615,6.7152356,80.3851733,AA-Other,AA
1750944667,6.7057581,80.3851397,AA-Other,AA
3937818079,6.7154998,80.3848659,AA-Other,AA
1725053695,7.0903095,81.8252662,AA-Other,AA
2231309667,7.2165939,81.852179,AA-Other,AA
4067142493,6.8781828,81.8289788,AA-Other,AA
1725061738,7.9229382,81.5137647,AA-Other,AA
3899387299,7.916053,81.5207389,AA-Other,AA
6685478667,7.9452332,81.5067426,AA-Other,AA
1725061816,7.9460471,81.5217596,AA-Other,AA
9567743870,7.9453471,81.5072545,AA-Other,AA
1725061828,7.946596,81.5222713,AA-Other,AA
3813344287,7.4242998,80.6166266,AA-Other,AA
1728748120,8.7542495,80.4981204,AA-Other,AA
3753591917,8.7546745,80.4983512,AA-Other,AA
1728748206,8.7560673,80.5012165,AA-Other,AA
5156577888,8.6408624,80.6697654,AA-Other,AA
3753591216,8.7589551,80.5002662,AA-Other,AA
1728838958,8.7613756,80.4986313,AA-AA,AA
7085505934,8.7612488,80.4987681,AA-AA,AA
6538140524,8.9648086,80.5254553,AA-Other,AA
1728838995,8.7612179,80.4980694,AA-Other,AA
1729992697,8.7629652,80.4891347,AA-Other,AA
6661265112,8.7620767,80.4593443,AA-Other,AA
12620876473,8.0278375,79.8298002,AA-Other,AA
1731470200,8.0259417,79.8470143,AA-Other,AA
4140985755,8.0259119,79.8471876,AA-Other,AA
4140985756,8.0298485,79.831418,AA-Other,AA
3649870415,7.6285317,79.822589,AA-Other,AA
1732626393,8.8682164,80.0152297,AA-Other,AA
1732626412,8.8343866,80.050819,AA-Other,AA
6250328435,8.9366177,79.9237356,AA-Other,AA
1971685346,8.7719399,80.1522822,AA-Other,AA
1732642149,8.7499189,80.1834957,AA-AA,AA
2085159352,8.6225859,80.3406864,AA-Other,AA
1732649294,8.6122003,80.3603449,AA-Other,AA
1981159938,8.5536149,80.4852462,AA-Other,AA
1886079221,8.4416159,80.506476,AA-AA,AA
1735981103,9.4363728,80.4076584,AA-AA,AA
7042347624,9.4363668,80.4079304,AA-Other,AA
7042347632,9.4363035,80.4076593,AA-AA,AA
1737618827,6.6232206,80.5431972,AA-Other,AA
4851072866,6.6233885,80.5431151,AA-Other,AA
1740742111,8.5501021,80.8326473,AA-AA,AA
5576657112,8.5492886,80.8318064,AA-Other,AA
3492721845,8.6253691,80.7014878,AA-Other,AA
1744448774,6.2557754,81.2270608,AA-Other,AA
13689191650,6.2978478,81.236812,AA-Other,AA
1745895523,5.9282859,80.5894332,AA-Other,AA
1813587322,5.9621383,80.6559744,AA-Other,AA
1750869639,6.5340337,80.5931433,AA-AA,AA
1780055690,6.4754842,80.6099656,AA-Other,AA
1751015081,6.5721534,80.5737894,AA-Other,AA
3937837967,6.7055058,80.3849315,AA-Other,AA
2152800360,6.5829813,80.573333,AA-Other,AA
1751020481,6.7179049,80.383656,AA-Other,AA
3937818139,6.7160332,80.3849062,AA-Other,AA
2149942832,6.7448694,80.3790859,AA-Other,AA
1780055679,6.4752052,80.6096765,AA-Other,AA
2017404189,6.438615,80.6355381,AA-Other,AA
1783942571,7.3402423,80.9947609,AA-Other,AA
4814119812,7.3402256,80.9945026,AA-Other,AA
1783942945,7.3597817,81.0578062,AA-Other,AA
10130033784,7.3852005,81.073918,AA-Other,AA
1783974992,7.3832049,81.2281944,AA-AA,AA
10016226413,7.3831539,81.2281339,AA-AA,AA
10016226406,7.3834475,81.2284245,AA-Other,AA
1791337297,6.8545414,81.3383233,AA-Other,AA
1979375863,6.8899116,81.2983389,AA-Other,AA
1945675344,6.8543829,81.3385645,AA-AA,AA
2902881148,7.3651506,81.7890226,AA-Other,AA
1792802797,7.3701894,81.8121412,AA-Other,AA
1792802798,7.3621362,81.8039807,AA-Other,AA
3316122472,7.3768738,81.8385608,AA-Other,AA
12761661747,7.362027,81.8036694,AA-Other,AA
1795321756,6.7078579,79.9083865,AA-Other,AA
4663255502,6.7104891,79.9074557,AA-Other,AA
1795321763,6.7045545,79.9095472,AA-Other,AA
1795321908,6.7019641,79.9107797,AA-Other,AA
1795321973,6.687568,79.9183314,AA-Other,AA
2340037600,6.6912573,79.9165866,AA-Other,AA
1795322023,6.6977715,79.9131348,AA-Other,AA
2079240023,6.6985695,79.9128808,AA-Other,AA
1795322086,6.6942379,79.9147198,AA-Other,AA
2347147693,6.6943658,79.9146768,AA-Other,AA
2079537942,6.743879,80.1767353,AA-Other,AA
1796922874,6.738416,80.183735,AA-Other,AA
5264919265,6.7398202,80.2737247,AA-Other,AA
1797964180,6.9532215,80.2123716,AA-AA,AA
1803663804,6.953947,80.2111859,AA-Other,AA
3491135824,6.9530767,80.2125631,AA-Other,AA
1797964206,6.954101,80.2104468,AA-Other,AA
2141873197,6.9334717,80.1880133,AA-Other,AA
1807810047,7.7849091,81.5907769,AA-Other,AA
4959610635,7.5459104,81.377528,AA-AA,AA
1809637851,7.3248356,80.6258018,AA-Other,AA
3804182781,7.3252486,80.6261583,AA-Other,AA
1809637872,7.3247077,80.6257,AA-Other,AA
1809805271,6.3476189,81.1964104,AA-Other,AA
2404061091,6.3611689,81.1810615,AA-Other,AA
3674901134,6.3463437,81.1977866,AA-Other,AA
1809805500,6.8719463,81.3500788,AA-Other,AA
2418603897,6.8726426,81.3505135,AA-Other,AA
3622789896,6.9245931,81.3533475,AA-Other,AA
3279650334,5.9645765,80.6916413,AA-Other,AA
1818583225,6.1100279,80.9320386,AA-Other,AA
1985676681,6.1136408,80.9915058,AA-AA,AA
1822627568,6.5775838,79.9628577,AA-Other,AA
4891890160,6.6522028,80.6979644,AA-Other,AA
1830490073,7.1630239,80.5728519,AA-Other,AA
5273425373,7.1666521,80.5726125,AA-Other,AA
4142250033,7.1618583,80.5735371,AA-Other,AA
1834981477,7.0681863,80.6857933,AA-Other,AA
3254670926,7.0576474,80.6976772,AA-Other,AA
1840750860,6.9911342,79.9394184,AA-Other,AA
2966142458,7.0016977,79.9508673,AA-Other,AA
1841475983,6.0282644,80.794777,AA-Other,AA
3960797183,6.0284726,80.7947164,AA-Other,AA
1847947584,7.2724925,79.8639296,AA-Other,AA
13625281401,7.2565835,80.5888165,AA-Other,AA
1856812802,7.2927587,80.2405126,AA-Other,AA
6209749472,7.294033,80.2405906,AA-Other,AA
2083007739,7.292576,80.2404835,AA-Other,AA
1862815981,6.9183601,80.0987452,AA-Other,AA
1863416592,6.9351443,79.8716514,AA-Other,AA
3307476616,6.9342872,79.866089,AA-Other,AA
1863416596,6.9352265,79.8716488,AA-Other,AA
1863456297,6.9349539,79.8537659,AA-Other,AA
3073676023,6.9342501,79.8553721,AA-Other,AA
3693930754,7.0329609,81.5317892,AA-Other,AA
1879056247,7.4152777,81.8256234,AA-Other,AA
2661675127,7.4152399,81.8256499,AA-Other,AA
2661675134,7.4173365,81.8241323,AA-Other,AA
1879056356,7.4127676,81.8271951,AA-Other,AA
3320202231,7.4132868,81.8269365,AA-Other,AA
3316122451,7.3771876,81.838799,AA-Other,AA
1880354577,7.513959,81.7879925,AA-Other,AA
1880414150,8.3923758,81.2934236,AA-Other,AA
7100451968,8.4440313,81.2637775,AA-Other,AA
9428150314,8.325792,81.3004851,AA-Other,AA
1880627764,8.358256,80.5109037,AA-Other,AA
8032417732,8.3583744,80.5114213,AA-Other,AA
2833604332,8.3575164,80.4984022,AA-Other,AA
1880627813,8.3566265,80.5106641,AA-Other,AA
8032417735,8.3582231,80.5117994,AA-Other,AA
3518417590,8.2744891,80.5002233,AA-Other,AA
1880627815,8.3597268,80.5114545,AA-Other,AA
2093935800,8.4271311,80.5030542,AA-Other,AA
8032417734,8.3586936,80.5116793,AA-Other,AA
1881982667,8.6405859,80.6703436,AA-Other,AA
5156577885,8.6407932,80.6699079,AA-Other,AA
7262802916,7.6721738,81.7339259,AA-Other,AA
13749558430,8.4414176,80.5064121,AA-AA,AA
1886079226,8.4413162,80.5060072,AA-Other,AA
13749558417,8.4414338,80.5061718,AA-Other,AA
1886464452,8.9881363,80.0452712,AA-Other,AA
2093613917,9.1888312,80.1265532,AA-Other,AA
2079870063,8.9502667,79.967208,AA-Other,AA
1889362399,7.5344856,79.8207988,AA-Other,AA
3649878436,7.5761027,79.79597,AA-Other,AA
1889362430,7.4830497,79.8261039,AA-Other,AA
2842889275,7.4703031,79.8285875,AA-Other,AA
1895649423,7.8767596,81.5409308,AA-Other,AA
2565428392,7.9079916,81.5339738,AA-Other,AA
1895831908,7.7851719,81.5909517,AA-Other,AA
4212767857,7.7850885,81.591057,AA-AA,AA
1908190206,6.9323455,79.8463904,AA-Other,AA
3354483657,6.909218,79.8968217,AA-Other,AA
3664895152,6.9605259,79.8808139,AA-Other,AA
1945604950,6.9837124,81.0670866,AA-Other,AA
1945605121,6.9313455,81.1405192,AA-Other,AA
3298069926,6.9846948,81.0604214,AA-Other,AA
13872342556,6.9357426,81.1601214,AA-Other,AA
1945644699,6.9356217,81.1602144,AA-Other,AA
3527283166,6.9396477,81.1754114,AA-AA,AA
1971623281,8.3545313,80.4428241,AA-Other,AA
2833604333,8.3575158,80.4974074,AA-Other,AA
5055655471,8.3559663,80.4182702,AA-Other,AA
1974694446,7.3393246,80.9899037,AA-Other,AA
1974698432,7.3390466,80.989121,AA-Other,AA
3822754793,7.3401048,80.9923158,AA-Other,AA
1974698353,7.3402948,80.9945048,AA-Other,AA
1974698416,7.3385869,80.9878552,AA-Other,AA
10065277058,7.3368531,80.9832299,AA-Other,AA
1976110894,7.7808307,80.1047785,AA-Other,AA
13700965134,7.7503832,80.1156512,AA-Other,AA
4913504514,7.8083902,80.0765249,AA-Other,AA
1979346418,7.160784,81.2254313,AA-Other,AA
2401185742,7.2007779,81.2382086,AA-Other,AA
2398925514,7.1553667,81.2240549,AA-Other,AA
6685173555,6.890054,81.2962188,AA-Other,AA
1979513536,7.2279004,81.6732357,AA-Other,AA
1980552009,7.3492069,80.615292,AA-Other,AA
1980566512,7.2346831,80.2625055,AA-Other,AA
1980566518,7.2347067,80.2626043,AA-Other,AA
13811688268,7.2354115,80.3100513,AA-Other,AA
1981147403,7.8851298,80.6516214,AA-AA,AA
7927509189,7.9417832,80.630079,AA-Other,AA
1981147409,8.0422473,80.5961229,AA-Other,AA
3518425514,8.0409394,80.5970795,AA-Other,AA
4137378450,8.5536287,80.485686,AA-Other,AA
4137378456,8.5537299,80.4856065,AA-Other,AA
1981159944,8.5541168,80.4855206,AA-Other,AA
4137378462,8.5538413,80.4856915,AA-Other,AA
7085697362,8.7507555,80.4969269,AA-Other,AA
1981183266,8.7610297,80.4990104,AA-Other,AA
2407760102,8.7597999,80.4999465,AA-Other,AA
2835617074,8.335051,80.410957,AA-Other,AA
4838849617,6.1226201,81.0238634,AA-Other,AA
3147021776,6.3326528,80.8555058,AA-Other,AA
1986887586,6.1226294,81.0251163,AA-Other,AA
8726439508,6.1204913,81.0663604,AA-Other,AA
1990178209,8.2761434,80.2401487,AA-Other,AA
2093612506,8.2387056,80.1444785,AA-Other,AA
2001999485,7.5311555,81.3560829,AA-Other,AA
2011981296,6.9553914,81.0314877,AA-AA,AA
5190957525,6.9563304,81.0319933,AA-Other,AA
10166776387,6.9292745,81.0415887,AA-Other,AA
2015265415,7.0727658,80.2695458,AA-Other,AA
6509327434,7.0728855,80.2692219,AA-Other,AA
3514826047,7.0827311,80.3024072,AA-Other,AA
2015265450,7.0232752,80.2612784,AA-Other,AA
2021573972,7.0100365,80.2620422,AA-Other,AA
3217150039,7.0235358,80.2613329,AA-Other,AA
4267522204,6.3369575,80.5589383,AA-Other,AA
2087260972,6.9712791,80.2652379,AA-Other,AA
2024988651,7.4948903,80.3782057,AA-Other,AA
3172043469,7.4940477,80.376017,AA-Other,AA
2025020177,7.5478683,80.449803,AA-Other,AA
2093606919,7.5613992,80.4590321,AA-Other,AA
2552014491,6.8202737,80.9850565,AA-Other,AA
2026114935,6.9049299,80.9117994,AA-Other,AA
2028303897,7.0271392,79.9807745,AA-Other,AA
4787694002,7.0349228,79.9906033,AA-Other,AA
3600553588,7.0116674,79.9667023,AA-Other,AA
2034206073,6.8877523,79.86445,AA-Other,AA
3820002325,6.9717722,80.7667954,AA-Other,AA
3820002304,6.9718688,80.7668592,AA-Other,AA
2051320917,7.9849589,80.7206592,AA-Other,AA
2732633603,7.9294326,80.6871941,AA-Other,AA
4397554917,8.0397944,80.7553818,AA-Other,AA
2055564960,7.3516452,80.9502799,AA-Other,AA
10065277052,7.3368077,80.9830442,AA-Other,AA
3203303832,7.278725,80.8100695,AA-Other,AA
2057045370,6.9908168,81.0543163,AA-Other,AA
8736765754,6.9898442,81.056922,AA-Other,AA
2057046125,6.9887993,81.0491374,AA-Other,AA
2155634710,7.2193748,79.8453582,AA-Other,AA
2066330708,6.9113174,79.8774428,AA-Other,AA
3150421787,6.9113157,79.8775359,AA-Other,AA
7030921398,6.8394612,79.9764692,AA-Other,AA
2068162900,6.8395809,79.9760848,AA-Other,AA
7030921386,6.8395924,79.9764029,AA-Other,AA
2074229848,7.2676641,80.5762318,AA-Other,AA
2907684935,7.2675356,80.5759242,AA-Other,AA
2078328569,7.265438,80.5840778,AA-Other,AA
2078322240,7.2940855,80.6498673,AA-Other,AA
13676334893,7.2909961,80.6471584,AA-Other,AA
8605932100,7.2942243,80.6499765,AA-Other,AA
2910325921,7.2642998,80.5867441,AA-Other,AA
2078972805,7.7216185,81.7028455,AA-Other,AA
2078949382,7.7203763,81.7012049,AA-Other,AA
2079053667,7.7142937,81.6977617,AA-Other,AA
2079053698,7.712449,81.699281,AA-Other,AA
2364192267,7.7139148,81.698068,AA-Other,AA
2339285633,6.712387,79.9083631,AA-Other,AA
12109482771,6.6640064,79.9305171,AA-Other,AA
2340036296,6.6995099,79.9125818,AA-Other,AA
2079240044,6.6957843,79.9139041,AA-Other,AA
2079870056,8.9452237,79.9235003,AA-Other,AA
6250328436,8.936754,79.9236531,AA-Other,AA
2079870057,8.9456935,79.9234963,AA-Other,AA
4137190998,8.9768787,79.9140658,AA-Other,AA
3492878507,8.9451188,79.9239519,AA-Other,AA
2082215258,7.7199461,81.7010766,AA-Other,AA
2382030373,7.7180232,81.6990118,AA-Other,AA
2646389088,7.3332489,81.6566896,AA-Other,AA
2082247572,7.2911058,81.6724887,AA-Other,AA
2082247579,7.2912679,81.6722946,AA-Other,AA
3662474355,7.4660114,80.6234755,AA-Other,AA
10130181979,6.5592371,79.9692223,AA-Other,AA
5841721869,7.0729853,80.2691192,AA-Other,AA
2093608215,7.7595799,80.5710281,AA-Other,AA
3522149875,7.759712,80.5711415,AA-Other,AA
2093610826,8.0576036,79.9612751,AA-Other,AA
2959495457,8.1367789,80.0437091,AA-Other,AA
2840975728,8.1609571,80.2998306,AA-Other,AA
2093612347,8.2097548,80.1072777,AA-Other,AA
2093612778,8.4676248,80.7347705,AA-Other,AA
3204549182,8.4775379,80.7460017,AA-Other,AA
3204562797,8.4264056,80.6881612,AA-Other,AA
4137314869,9.503818,80.2119683,AA-Other,AA
2093935572,8.3621024,80.5226366,AA-Other,AA
8032417733,8.3585134,80.5119937,AA-Other,AA
13749558419,8.4412005,80.506347,AA-Other,AA
2094554407,8.2150729,80.3397296,AA-Other,AA
2837518575,8.2361981,80.3506212,AA-Other,AA
2840975747,8.1615868,80.3003282,AA-Other,AA
2105382093,6.9333897,79.8564095,AA-Other,AA
5372968715,6.933767,79.8468934,AA-AA,AA
2105405964,6.933471,79.8564821,AA-Other,AA
3937903239,6.9319837,79.8589702,AA-Other,AA
3343547728,7.3388451,80.557549,AA-Other,AA
2145113802,7.2488265,80.3436089,AA-Other,AA
3794035028,7.2529236,80.3431952,AA-AA,AA
3219914005,7.2485474,80.3437333,AA-Other,AA
2145113863,7.207284,80.3632504,AA-Other,AA
3221200523,7.2115797,80.3615652,AA-Other,AA
3221213836,7.1741309,80.361924,AA-Other,AA
2145219371,6.9070398,81.5593734,AA-Other,AA
6685195536,6.9067711,81.5593962,AA-Other,AA
8421010098,6.7769698,80.3663487,AA-Other,AA
2152800248,6.583156,80.5733143,AA-Other,AA
2152800385,6.5832833,80.573259,AA-Other,AA
2152921941,6.5831243,80.5732404,AA-Other,AA
2155579750,7.1311824,79.8762619,AA-Other,AA
2155634707,7.0918635,79.8885199,AA-Other,AA
2155579905,7.0217598,79.8996384,AA-Other,AA
3851226779,7.0153681,79.8984147,AA-Other,AA
2155580074,7.0792994,79.8907059,AA-Other,AA
12509374263,7.051767,79.8966922,AA-Other,AA
2155580113,7.0477619,79.8971225,AA-Other,AA
2155580125,7.0813695,79.8908947,AA-Other,AA
3849049820,7.0811407,79.8908419,AA-AA,AA
2155580131,7.0865921,79.89049,AA-Other,AA
2684604208,7.0817999,79.8909773,AA-Other,AA
4087054250,7.1985616,79.8545296,AA-Other,AA
2155584793,7.1926149,79.8572092,AA-Other,AA
2506028803,7.157362,79.8711094,AA-Other,AA
2155584797,7.2193479,79.8454455,AA-Other,AA
2155584835,7.214303,79.8472474,AA-Other,AA
2155634701,6.9856519,79.8891333,AA-Other,AA
4426787286,6.9812592,79.8881297,AA-Other,AA
2155634708,7.086984,79.8903772,AA-Other,AA
13684572987,7.0868732,79.8904109,AA-Other,AA
5804555891,7.219483,79.8453923,AA-Other,AA
2155666096,7.1985231,79.8545431,AA-Other,AA
2155672282,6.2909365,80.5465775,AA-Other,AA
2155827812,6.2954283,80.5427384,AA-Other,AA
3203084587,6.2792253,80.5469715,AA-Other,AA
2155827775,6.2601004,80.4922881,AA-Other,AA
3211908158,6.201054,80.4741042,AA-Other,AA
2190965493,6.1004842,80.4775469,AA-Other,AA
1239435091,7.6199762,80.2460128,AA-Other,AA
6511383114,7.6553194,80.2210535,AA-Other,AA
2190932692,6.1963023,80.4687265,AA-Other,AA
3445493696,6.1035456,80.4760553,AA-Other,AA
2190965800,6.1014366,80.4768801,AA-Other,AA
7103763194,7.2168327,81.8517983,AA-Other,AA
2247695870,6.8782905,79.876477,AA-Other,AA
2247695871,6.8781921,79.8767776,AA-Other,AA
2279244474,7.9422266,81.0132475,AA-Other,AA
9394230350,7.9408312,81.0180163,AA-Other,AA
7024993693,7.9425113,81.01072,AA-Other,AA
2288824399,7.9396014,81.000249,AA-Other,AA
6685478661,7.9453171,81.5066251,AA-Other,AA
2340032516,6.6846436,79.9198724,AA-Other,AA
2337932210,7.250131,80.4430077,AA-Other,AA
3226211756,7.2517683,80.4458913,AA-Other,AA
3224668762,7.2517502,80.4355351,AA-Other,AA
2338839291,7.252187,80.4468422,AA-Other,AA
3718488871,7.2511973,80.4498809,AA-Other,AA
2339285632,6.7141207,79.9075876,AA-Other,AA
2339297860,6.7124376,79.9075375,AA-AA,AA
2339297862,6.7123243,79.9075419,AA-AA,AA
7037793029,6.7106584,79.9075091,AA-Other,AA
2339297865,6.7124315,79.9074265,AA-Other,AA
2339297871,6.7229548,79.9071471,AA-Other,AA
2339297873,6.7123127,79.9074356,AA-Other,AA
2339297877,6.7250986,79.9066537,AA-Other,AA
2339297881,6.7229605,79.9072312,AA-Other,AA
2339365433,6.7208597,79.9074455,AA-Other,AA
2339326606,6.7267226,79.9053691,AA-Other,AA
2339326610,6.7267578,79.9052937,AA-Other,AA
2339326619,6.7266845,79.9053743,AA-Other,AA
2340032514,6.6958118,79.9139648,AA-Other,AA
2340032515,6.7078708,79.908462,AA-Other,AA
2340032521,6.7045928,79.9096098,AA-Other,AA
2340037594,6.6866774,79.9188128,AA-Other,AA
2340032539,6.7020124,79.9108456,AA-Other,AA
2340032526,6.6875748,79.9183815,AA-Other,AA
2340037602,6.6867108,79.9188754,AA-Other,AA
2340032530,6.6985919,79.9129517,AA-Other,AA
2340037601,6.6977911,79.9132001,AA-Other,AA
2340036297,6.6995264,79.9126313,AA-Other,AA
2340037597,6.6942646,79.914764,AA-Other,AA
2340037598,6.6912871,79.916648,AA-Other,AA
2362937346,7.4377976,80.3383152,AA-Other,AA
3785620361,7.3955066,80.3217028,AA-Other,AA
3064600110,7.4731035,80.3516805,AA-Other,AA
2079053722,7.7140708,81.6977448,AA-Other,AA
2364192275,7.7141673,81.6978688,AA-Other,AA
2366743826,7.2722745,79.8640564,AA-Other,AA
4693290694,7.2662266,79.860435,AA-Other,AA
2375441056,7.253628,79.8548676,AA-Other,AA
6688367855,7.2530359,79.8536969,AA-Other,AA
2382030370,7.7179561,81.6989885,AA-Other,AA
9427844828,7.7152855,81.6983744,AA-Other,AA
2382030398,7.7181105,81.6989436,AA-Other,AA
2078949358,7.7203178,81.7010573,AA-Other,AA
2382076796,7.2812904,80.666501,AA-Other,AA
5286754885,7.1549917,81.2239212,AA-Other,AA
2398934524,7.112818,81.2113683,AA-Other,AA
4837295492,7.1350663,81.2188335,AA-Other,AA
2400768904,6.8956156,81.2363595,AA-Other,AA
10016226414,7.383068,81.2280001,AA-Other,AA
2544591508,6.3612298,81.1810062,AA-Other,AA
2407608224,7.0931077,80.0043213,AA-Other,AA
8933799511,7.0918669,80.0003648,AA-Other,AA
6266383660,8.7595894,80.500089,AA-Other,AA
2418603889,6.8730706,81.3505523,AA-Other,AA
11169238186,6.8728868,81.3506686,AA-Other,AA
4071257599,6.872809,81.3505795,AA-Other,AA
2499038749,6.8386456,79.9798234,AA-Other,AA
2499283524,6.9720996,79.8858694,AA-Other,AA
5216483982,6.9717969,79.8856181,AA-Other,AA
2499283525,6.9721521,79.8858077,AA-Other,AA
2499287720,6.9678565,79.9015027,AA-Other,AA
3780516724,6.9679401,79.9015551,AA-Other,AA
2505983167,6.9557435,79.8839891,AA-Other,AA
2509007852,7.1570903,79.8711974,AA-Other,AA
2507098804,7.0817081,79.8909581,AA-Other,AA
7037741108,7.0868234,79.8903449,AA-Other,AA
2508106197,7.1558914,79.8715472,AA-Other,AA
3805872959,7.1396479,79.8747815,AA-Other,AA
3268563915,7.1563761,79.8714085,AA-Other,AA
2523753994,6.7893331,80.9703589,AA-Other,AA
2558293072,7.3086862,80.6372765,AA-Other,AA
6509196188,7.3082461,80.6372242,AA-Other,AA
6685474060,7.908204,81.5338116,AA-Other,AA
2568176828,5.9763489,80.5185251,AA-Other,AA
2568176881,5.976228,80.5185453,AA-Other,AA
2568176862,5.9759599,80.518458,AA-Other,AA
3398081271,5.9762179,80.5184373,AA-Other,AA
12625589425,5.9708735,80.5205132,AA-Other,AA
7409403107,8.9777213,79.9135353,AA-Other,AA
2608995079,6.9380352,80.6614338,AA-Other,AA
2828629366,6.9382405,80.6614683,AA-Other,AA
2638058705,7.9954565,80.2701752,AA-Other,AA
8279649724,7.9956466,80.2703967,AA-Other,AA
4396503415,7.9955919,80.2705753,AA-Other,AA
3649840867,7.3630959,81.6358683,AA-Other,AA
2662800973,7.7123823,81.7102252,AA-Other,AA
13740014576,7.7124386,81.7102237,AA-Other,AA
2722759262,5.9768501,80.5183498,AA-Other,AA
13367298684,5.9952857,80.5194685,AA-Other,AA
2731988159,7.8739278,80.6508747,AA-Other,AA
4903819699,7.8729893,80.6502653,AA-Other,AA
2731988170,7.8738272,80.6511532,AA-Other,AA
6289622879,7.8740769,80.6510876,AA-AA,AA
2731988196,7.8743505,80.6510572,AA-Other,AA
2731988214,7.8741809,80.651252,AA-Other,AA
4911274820,7.8719368,80.6510659,AA-Other,AA
2731988222,7.874116,80.6511695,AA-Other,AA
2822277593,7.9397126,81.0007949,AA-Other,AA
2823998635,7.0895987,80.0358656,AA-Other,AA
2854966358,7.0984698,80.0414663,AA-Other,AA
2833604324,8.3574698,80.4978983,AA-Other,AA
2833604323,8.3574676,80.4980137,AA-Other,AA
2833604339,8.357584,80.4979005,AA-Other,AA
2833604338,8.3575818,80.498016,AA-Other,AA
2833604877,8.4119112,80.4569333,AA-Other,AA
2833834344,8.3555723,80.4179815,AA-Other,AA
5055655450,8.3558024,80.4179407,AA-Other,AA
2833834360,8.3561302,80.4168288,AA-Other,AA
4137371245,8.3557252,80.4168342,AA-Other,AA
2835617071,8.334967,80.4108073,AA-Other,AA
9041600946,8.2364902,80.3507335,AA-Other,AA
2837518594,8.2367859,80.3509734,AA-Other,AA
9041600940,8.2365267,80.3508834,AA-Other,AA
13564710647,8.3206412,80.3813145,AA-Other,AA
12815082889,8.1612485,80.2999693,AA-Other,AA
12815082884,8.1612977,80.3001585,AA-Other,AA
3658572657,7.4131499,79.8308762,AA-Other,AA
3270476305,7.10571,80.0445698,AA-Other,AA
2902109603,7.6197101,80.2462934,AA-Other,AA
2902109607,7.6196957,80.2461221,AA-Other,AA
